vi,V(vout),d(V(vout))
2.589000000000000e+000,5.254490e-001,-6.721884e+000
2.590000000000000e+000,5.188992e-001,-6.398529e+000
2.591000000000000e+000,5.126520e-001,-6.112874e+000
2.592000000000000e+000,5.066735e-001,-5.858123e+000
2.593000000000000e+000,5.009357e-001,-5.629063e+000
2.594000000000000e+000,4.954153e-001,-5.421653e+000
2.595000000000000e+000,4.900924e-001,-5.232662e+000
2.596000000000000e+000,4.849500e-001,-5.059540e+000
2.597000000000000e+000,4.799733e-001,-4.900157e+000
2.598000000000000e+000,4.751497e-001,-4.752800e+000
2.599000000000000e+000,4.704677e-001,-4.616037e+000
2.600000000000000e+000,4.659176e-001,-4.488632e+000
2.601000000000000e+000,4.614905e-001,-4.369572e+000
2.602000000000000e+000,4.571785e-001,-4.258007e+000
2.603000000000000e+000,4.529745e-001,-4.153162e+000
2.604000000000000e+000,4.488721e-001,-4.054382e+000
2.605000000000000e+000,4.448657e-001,-3.961116e+000
2.606000000000000e+000,4.409499e-001,-3.872856e+000
2.607000000000000e+000,4.371200e-001,-3.789201e+000
2.608000000000000e+000,4.333715e-001,-3.709733e+000
2.609000000000000e+000,4.297005e-001,-3.634110e+000
2.610000000000000e+000,4.261033e-001,-3.562048e+000
2.611000000000000e+000,4.225764e-001,-3.493279e+000
2.612000000000000e+000,4.191167e-001,-3.427565e+000
2.613000000000000e+000,4.157213e-001,-3.364652e+000
2.614000000000000e+000,4.123874e-001,-3.304377e+000
2.615000000000000e+000,4.091125e-001,-3.246561e+000
2.616000000000000e+000,4.058943e-001,-3.191024e+000
2.617000000000000e+000,4.027305e-001,-3.137648e+000
2.618000000000000e+000,3.996190e-001,-3.086254e+000
2.619000000000000e+000,3.965580e-001,-3.036752e+000
2.620000000000000e+000,3.935455e-001,-2.989039e+000
2.621000000000000e+000,3.905799e-001,-2.942964e+000
2.622000000000000e+000,3.876596e-001,-2.898484e+000
2.623000000000000e+000,3.847829e-001,-2.855495e+000
2.624000000000000e+000,3.819486e-001,-2.813905e+000
2.625000000000000e+000,3.791551e-001,-2.773643e+000
2.626000000000000e+000,3.764013e-001,-2.734646e+000
2.627000000000000e+000,3.736858e-001,-2.696842e+000
2.628000000000000e+000,3.710076e-001,-2.660170e+000
2.629000000000000e+000,3.683655e-001,-2.624586e+000
2.630000000000000e+000,3.657584e-001,-2.590030e+000
2.631000000000000e+000,3.631854e-001,-2.556458e+000
2.632000000000000e+000,3.606455e-001,-2.523810e+000
2.633000000000000e+000,3.581378e-001,-2.492055e+000
2.634000000000000e+000,3.556614e-001,-2.461165e+000
2.635000000000000e+000,3.532155e-001,-2.431095e+000
2.636000000000000e+000,3.507992e-001,-2.401784e+000
2.637000000000000e+000,3.484119e-001,-2.373219e+000
2.638000000000000e+000,3.460528e-001,-2.345383e+000
2.639000000000000e+000,3.437212e-001,-2.318233e+000
2.640000000000000e+000,3.414163e-001,-2.291739e+000
2.641000000000000e+000,3.391377e-001,-2.265871e+000
2.642000000000000e+000,3.368846e-001,-2.240613e+000
2.643000000000000e+000,3.346564e-001,-2.215937e+000
2.644000000000000e+000,3.324527e-001,-2.191827e+000
2.645000000000000e+000,3.302728e-001,-2.168268e+000
2.646000000000000e+000,3.281162e-001,-2.145216e+000
2.647000000000000e+000,3.259824e-001,-2.122656e+000
2.648000000000000e+000,3.238709e-001,-2.100602e+000
2.649000000000000e+000,3.217812e-001,-2.079010e+000
2.650000000000000e+000,3.197128e-001,-2.057850e+000
2.651000000000000e+000,3.176655e-001,-2.037153e+000
2.652000000000000e+000,3.156385e-001,-2.016872e+000
2.653000000000000e+000,3.136317e-001,-1.996979e+000
2.654000000000000e+000,3.116446e-001,-1.977488e+000
2.655000000000000e+000,3.096767e-001,-1.958370e+000
2.656000000000000e+000,3.077278e-001,-1.939639e+000
2.657000000000000e+000,3.057975e-001,-1.921266e+000
2.658000000000000e+000,3.038853e-001,-1.903206e+000
2.659000000000000e+000,3.019910e-001,-1.885504e+000
2.660000000000000e+000,3.001143e-001,-1.868144e+000
2.661000000000000e+000,2.982548e-001,-1.851082e+000
2.662000000000000e+000,2.964121e-001,-1.834303e+000
2.663000000000000e+000,2.945862e-001,-1.817837e+000
2.664000000000000e+000,2.927765e-001,-1.801670e+000
2.665000000000000e+000,2.909828e-001,-1.785770e+000
2.666000000000000e+000,2.892049e-001,-1.770154e+000
2.667000000000000e+000,2.874425e-001,-1.754791e+000
2.668000000000000e+000,2.856953e-001,-1.739681e+000
2.669000000000000e+000,2.839631e-001,-1.724824e+000
2.670000000000000e+000,2.822457e-001,-1.710221e+000
2.671000000000000e+000,2.805427e-001,-1.695842e+000
2.672000000000000e+000,2.788540e-001,-1.681685e+000
2.673000000000000e+000,2.771793e-001,-1.667783e+000
2.674000000000000e+000,2.755184e-001,-1.654074e+000
2.675000000000000e+000,2.738712e-001,-1.640573e+000
2.676000000000000e+000,2.722373e-001,-1.627281e+000
2.677000000000000e+000,2.706166e-001,-1.614198e+000
2.678000000000000e+000,2.690089e-001,-1.601323e+000
2.679000000000000e+000,2.674140e-001,-1.588628e+000
2.680000000000000e+000,2.658316e-001,-1.576111e+000
2.681000000000000e+000,2.642618e-001,-1.563787e+000
2.682000000000000e+000,2.627041e-001,-1.551643e+000
2.683000000000000e+000,2.611585e-001,-1.539677e+000
2.684000000000000e+000,2.596247e-001,-1.527876e+000
2.685000000000000e+000,2.581027e-001,-1.516223e+000
2.686000000000000e+000,2.565923e-001,-1.504749e+000
2.687000000000000e+000,2.550932e-001,-1.493439e+000
2.688000000000000e+000,2.536054e-001,-1.482263e+000
2.689000000000000e+000,2.521287e-001,-1.471251e+000
2.690000000000000e+000,2.506629e-001,-1.460403e+000
2.691000000000000e+000,2.492079e-001,-1.449674e+000
2.692000000000000e+000,2.477635e-001,-1.439095e+000
2.693000000000000e+000,2.463297e-001,-1.428656e+000
2.694000000000000e+000,2.449062e-001,-1.418352e+000
2.695000000000000e+000,2.434930e-001,-1.408182e+000
2.696000000000000e+000,2.420899e-001,-1.398131e+000
2.697000000000000e+000,2.406967e-001,-1.388215e+000
2.698000000000000e+000,2.393134e-001,-1.378432e+000
2.699000000000000e+000,2.379399e-001,-1.368761e+000
2.700000000000000e+000,2.365759e-001,-1.359202e+000
2.701000000000000e+000,2.352215e-001,-1.349770e+000
2.702000000000000e+000,2.338764e-001,-1.340449e+000
2.703000000000000e+000,2.325406e-001,-1.331247e+000
2.704000000000000e+000,2.312139e-001,-1.322150e+000
2.705000000000000e+000,2.298963e-001,-1.313150e+000
2.706000000000000e+000,2.285876e-001,-1.304269e+000
2.707000000000000e+000,2.272877e-001,-1.295492e+000
2.708000000000000e+000,2.259966e-001,-1.286812e+000
2.709000000000000e+000,2.247141e-001,-1.278229e+000
2.710000000000000e+000,2.234401e-001,-1.269743e+000
2.711000000000000e+000,2.221746e-001,-1.261361e+000
2.712000000000000e+000,2.209174e-001,-1.253068e+000
2.713000000000000e+000,2.196685e-001,-1.244865e+000
2.714000000000000e+000,2.184277e-001,-1.236759e+000
2.715000000000000e+000,2.171950e-001,-1.228735e+000
2.716000000000000e+000,2.159702e-001,-1.220800e+000
2.717000000000000e+000,2.147534e-001,-1.212962e+000
2.718000000000000e+000,2.135443e-001,-1.205198e+000
2.719000000000000e+000,2.123430e-001,-1.197509e+000
2.720000000000000e+000,2.111493e-001,-1.189910e+000
2.721000000000000e+000,2.099631e-001,-1.182400e+000
2.722000000000000e+000,2.087845e-001,-1.174957e+000
2.723000000000000e+000,2.076132e-001,-1.167588e+000
2.724000000000000e+000,2.064493e-001,-1.160301e+000
2.725000000000000e+000,2.052926e-001,-1.153089e+000
2.726000000000000e+000,2.041431e-001,-1.145951e+000
2.727000000000000e+000,2.030007e-001,-1.138881e+000
2.728000000000000e+000,2.018654e-001,-1.131885e+000
2.729000000000000e+000,2.007370e-001,-1.124963e+000
2.730000000000000e+000,1.996154e-001,-1.118101e+000
2.731000000000000e+000,1.985008e-001,-1.111306e+000
2.732000000000000e+000,1.973928e-001,-1.104586e+000
2.733000000000000e+000,1.962916e-001,-1.097918e+000
2.734000000000000e+000,1.951970e-001,-1.091324e+000
2.735000000000000e+000,1.941089e-001,-1.084797e+000
2.736000000000000e+000,1.930274e-001,-1.078323e+000
2.737000000000000e+000,1.919523e-001,-1.071915e+000
2.738000000000000e+000,1.908836e-001,-1.065567e+000
2.739000000000000e+000,1.898212e-001,-1.059279e+000
2.740000000000000e+000,1.887650e-001,-1.053050e+000
2.741000000000000e+000,1.877151e-001,-1.046874e+000
2.742000000000000e+000,1.866713e-001,-1.040749e+000
2.743000000000000e+000,1.856336e-001,-1.034692e+000
2.744000000000000e+000,1.846019e-001,-1.028687e+000
2.745000000000000e+000,1.835762e-001,-1.022734e+000
2.746000000000000e+000,1.825564e-001,-1.016840e+000
2.747000000000000e+000,1.815425e-001,-1.010992e+000
2.748000000000000e+000,1.805344e-001,-1.005188e+000
2.749000000000000e+000,1.795321e-001,-9.994432e-001
2.750000000000000e+000,1.785355e-001,-9.937584e-001
2.751000000000000e+000,1.775446e-001,-9.881184e-001
2.752000000000000e+000,1.765593e-001,-9.825155e-001
2.753000000000000e+000,1.755796e-001,-9.769648e-001
2.754000000000000e+000,1.746054e-001,-9.714738e-001
2.755000000000000e+000,1.736366e-001,-9.660199e-001
2.756000000000000e+000,1.726733e-001,-9.606034e-001
2.757000000000000e+000,1.717154e-001,-9.552464e-001
2.758000000000000e+000,1.707628e-001,-9.499341e-001
2.759000000000000e+000,1.698156e-001,-9.446591e-001
2.760000000000000e+000,1.688735e-001,-9.394288e-001
2.761000000000000e+000,1.679367e-001,-9.342358e-001
2.762000000000000e+000,1.670050e-001,-9.290949e-001
2.763000000000000e+000,1.660785e-001,-9.239987e-001
2.764000000000000e+000,1.651570e-001,-9.189397e-001
2.765000000000000e+000,1.642406e-001,-9.139180e-001
2.766000000000000e+000,1.633292e-001,-9.089336e-001
2.767000000000000e+000,1.624228e-001,-9.039938e-001
2.768000000000000e+000,1.615212e-001,-8.990988e-001
2.769000000000000e+000,1.606246e-001,-8.942336e-001
2.770000000000000e+000,1.597328e-001,-8.894056e-001
2.771000000000000e+000,1.588458e-001,-8.846223e-001
2.772000000000000e+000,1.579635e-001,-8.798689e-001
2.773000000000000e+000,1.570860e-001,-8.751601e-001
2.774000000000000e+000,1.562132e-001,-8.704811e-001
2.775000000000000e+000,1.553451e-001,-8.658394e-001
2.776000000000000e+000,1.544815e-001,-8.612350e-001
2.777000000000000e+000,1.536226e-001,-8.566603e-001
2.778000000000000e+000,1.527682e-001,-8.521304e-001
2.779000000000000e+000,1.519183e-001,-8.476228e-001
2.780000000000000e+000,1.510729e-001,-8.431524e-001
2.781000000000000e+000,1.502320e-001,-8.387193e-001
2.782000000000000e+000,1.493955e-001,-8.343160e-001
2.783000000000000e+000,1.485634e-001,-8.299500e-001
2.784000000000000e+000,1.477356e-001,-8.256063e-001
2.785000000000000e+000,1.469122e-001,-8.212999e-001
2.786000000000000e+000,1.460930e-001,-8.170232e-001
2.787000000000000e+000,1.452781e-001,-8.127764e-001
2.788000000000000e+000,1.444675e-001,-8.085594e-001
2.789000000000000e+000,1.436610e-001,-8.043721e-001
2.790000000000000e+000,1.428587e-001,-8.002222e-001
2.791000000000000e+000,1.420606e-001,-7.960945e-001
2.792000000000000e+000,1.412665e-001,-7.919967e-001
2.793000000000000e+000,1.404766e-001,-7.879362e-001
2.794000000000000e+000,1.396907e-001,-7.838905e-001
2.795000000000000e+000,1.389088e-001,-7.798746e-001
2.796000000000000e+000,1.381309e-001,-7.758960e-001
2.797000000000000e+000,1.373570e-001,-7.719398e-001
2.798000000000000e+000,1.365870e-001,-7.680058e-001
2.799000000000000e+000,1.358210e-001,-7.641017e-001
2.800000000000000e+000,1.350588e-001,-7.602274e-001
2.801000000000000e+000,1.343005e-001,-7.563755e-001
2.802000000000000e+000,1.335461e-001,-7.525533e-001
2.803000000000000e+000,1.327954e-001,-7.487535e-001
2.804000000000000e+000,1.320486e-001,-7.449836e-001
2.805000000000000e+000,1.313055e-001,-7.412359e-001
2.806000000000000e+000,1.305661e-001,-7.375032e-001
2.807000000000000e+000,1.298304e-001,-7.338077e-001
2.808000000000000e+000,1.290985e-001,-7.301345e-001
2.809000000000000e+000,1.283702e-001,-7.264763e-001
2.810000000000000e+000,1.276455e-001,-7.228553e-001
2.811000000000000e+000,1.269245e-001,-7.192492e-001
2.812000000000000e+000,1.262070e-001,-7.156655e-001
2.813000000000000e+000,1.254931e-001,-7.121153e-001
2.814000000000000e+000,1.247828e-001,-7.085800e-001
2.815000000000000e+000,1.240760e-001,-7.050633e-001
2.816000000000000e+000,1.233727e-001,-7.015727e-001
2.817000000000000e+000,1.226728e-001,-6.981045e-001
2.818000000000000e+000,1.219765e-001,-6.946549e-001
2.819000000000000e+000,1.212835e-001,-6.912313e-001
2.820000000000000e+000,1.205940e-001,-6.878302e-001
2.821000000000000e+000,1.199079e-001,-6.844439e-001
2.822000000000000e+000,1.192251e-001,-6.810836e-001
2.823000000000000e+000,1.185457e-001,-6.777421e-001
2.824000000000000e+000,1.178696e-001,-6.744191e-001
2.825000000000000e+000,1.171969e-001,-6.711222e-001
2.826000000000000e+000,1.165274e-001,-6.678402e-001
2.827000000000000e+000,1.158612e-001,-6.645769e-001
2.828000000000000e+000,1.151982e-001,-6.613359e-001
2.829000000000000e+000,1.145385e-001,-6.581172e-001
2.830000000000000e+000,1.138820e-001,-6.549172e-001
2.831000000000000e+000,1.132287e-001,-6.517284e-001
2.832000000000000e+000,1.125785e-001,-6.485656e-001
2.833000000000000e+000,1.119315e-001,-6.454214e-001
2.834000000000000e+000,1.112877e-001,-6.422922e-001
2.835000000000000e+000,1.106470e-001,-6.391853e-001
2.836000000000000e+000,1.100093e-001,-6.360933e-001
2.837000000000000e+000,1.093748e-001,-6.330200e-001
2.838000000000000e+000,1.087433e-001,-6.299652e-001
2.839000000000000e+000,1.081148e-001,-6.269254e-001
2.840000000000000e+000,1.074894e-001,-6.239079e-001
2.841000000000000e+000,1.068670e-001,-6.209090e-001
2.842000000000000e+000,1.062476e-001,-6.179214e-001
2.843000000000000e+000,1.056312e-001,-6.149486e-001
2.844000000000000e+000,1.050177e-001,-6.119981e-001
2.845000000000000e+000,1.044072e-001,-6.090663e-001
2.846000000000000e+000,1.037996e-001,-6.061457e-001
2.847000000000000e+000,1.031949e-001,-6.032437e-001
2.848000000000000e+000,1.025931e-001,-6.003603e-001
2.849000000000000e+000,1.019942e-001,-5.974881e-001
2.850000000000000e+000,1.013981e-001,-5.946346e-001
2.851000000000000e+000,1.008049e-001,-5.917959e-001
2.852000000000000e+000,1.002145e-001,-5.889721e-001
2.853000000000000e+000,9.962696e-002,-5.861670e-001
2.854000000000000e+000,9.904219e-002,-5.833730e-001
2.855000000000000e+000,9.846021e-002,-5.805977e-001
2.856000000000000e+000,9.788100e-002,-5.778372e-001
2.857000000000000e+000,9.730454e-002,-5.750880e-001
2.858000000000000e+000,9.673082e-002,-5.723573e-001
2.859000000000000e+000,9.615982e-002,-5.696416e-001
2.860000000000000e+000,9.559154e-002,-5.669370e-001
2.861000000000000e+000,9.502595e-002,-5.642474e-001
2.862000000000000e+000,9.446304e-002,-5.615763e-001
2.863000000000000e+000,9.390280e-002,-5.589165e-001
2.864000000000000e+000,9.334521e-002,-5.562678e-001
2.865000000000000e+000,9.279026e-002,-5.536377e-001
2.866000000000000e+000,9.223793e-002,-5.510189e-001
2.867000000000000e+000,9.168822e-002,-5.484112e-001
2.868000000000000e+000,9.114111e-002,-5.458221e-001
2.869000000000000e+000,9.059658e-002,-5.432479e-001
2.870000000000000e+000,9.005462e-002,-5.406812e-001
2.871000000000000e+000,8.951522e-002,-5.381294e-001
2.872000000000000e+000,8.897836e-002,-5.355924e-001
2.873000000000000e+000,8.844403e-002,-5.330667e-001
2.874000000000000e+000,8.791222e-002,-5.305558e-001
2.875000000000000e+000,8.738292e-002,-5.280562e-001
2.876000000000000e+000,8.685611e-002,-5.255677e-001
2.877000000000000e+000,8.633178e-002,-5.230941e-001
2.878000000000000e+000,8.580992e-002,-5.206317e-001
2.879000000000000e+000,8.529052e-002,-5.181842e-001
2.880000000000000e+000,8.477356e-002,-5.157478e-001
2.881000000000000e+000,8.425903e-002,-5.133189e-001
2.882000000000000e+000,8.374692e-002,-5.109087e-001
2.883000000000000e+000,8.323721e-002,-5.085059e-001
2.884000000000000e+000,8.272991e-002,-5.061142e-001
2.885000000000000e+000,8.222498e-002,-5.037412e-001
2.886000000000000e+000,8.172242e-002,-5.013756e-001
2.887000000000000e+000,8.122223e-002,-4.990213e-001
2.888000000000000e+000,8.072438e-002,-4.966781e-001
2.889000000000000e+000,8.022887e-002,-4.943423e-001
2.890000000000000e+000,7.973570e-002,-4.920214e-001
2.891000000000000e+000,7.924483e-002,-4.897155e-001
2.892000000000000e+000,7.875627e-002,-4.874207e-001
2.893000000000000e+000,7.826999e-002,-4.851334e-001
2.894000000000000e+000,7.778600e-002,-4.828535e-001
2.895000000000000e+000,7.730428e-002,-4.805885e-001
2.896000000000000e+000,7.682482e-002,-4.783347e-001
2.897000000000000e+000,7.634761e-002,-4.760921e-001
2.898000000000000e+000,7.587264e-002,-4.738569e-001
2.899000000000000e+000,7.539990e-002,-4.716329e-001
2.900000000000000e+000,7.492937e-002,-4.694238e-001
2.901000000000000e+000,7.446105e-002,-4.672222e-001
2.902000000000000e+000,7.399493e-002,-4.650280e-001
2.903000000000000e+000,7.353099e-002,-4.628450e-001
2.904000000000000e+000,7.306924e-002,-4.606768e-001
2.905000000000000e+000,7.260964e-002,-4.585162e-001
2.906000000000000e+000,7.215220e-002,-4.563630e-001
2.907000000000000e+000,7.169691e-002,-4.542209e-001
2.908000000000000e+000,7.124376e-002,-4.520901e-001
2.909000000000000e+000,7.079273e-002,-4.499666e-001
2.910000000000000e+000,7.034383e-002,-4.478544e-001
2.911000000000000e+000,6.989703e-002,-4.457533e-001
2.912000000000000e+000,6.945232e-002,-4.436597e-001
2.913000000000000e+000,6.900971e-002,-4.415773e-001
2.914000000000000e+000,6.856917e-002,-4.394986e-001
2.915000000000000e+000,6.813071e-002,-4.374348e-001
2.916000000000000e+000,6.769430e-002,-4.353821e-001
2.917000000000000e+000,6.725994e-002,-4.333332e-001
2.918000000000000e+000,6.682763e-002,-4.312918e-001
2.919000000000000e+000,6.639736e-002,-4.292652e-001
2.920000000000000e+000,6.596910e-002,-4.272461e-001
2.921000000000000e+000,6.554287e-002,-4.252344e-001
2.922000000000000e+000,6.511863e-002,-4.232340e-001
2.923000000000000e+000,6.469640e-002,-4.212409e-001
2.924000000000000e+000,6.427615e-002,-4.192553e-001
2.925000000000000e+000,6.385789e-002,-4.172772e-001
2.926000000000000e+000,6.344160e-002,-4.153103e-001
2.927000000000000e+000,6.302727e-002,-4.133545e-001
2.928000000000000e+000,6.261489e-002,-4.114043e-001
2.929000000000000e+000,6.220446e-002,-4.094578e-001
2.930000000000000e+000,6.179597e-002,-4.075263e-001
2.931000000000000e+000,6.138941e-002,-4.056022e-001
2.932000000000000e+000,6.098477e-002,-4.036836e-001
2.933000000000000e+000,6.058204e-002,-4.017744e-001
2.934000000000000e+000,6.018122e-002,-3.998745e-001
2.935000000000000e+000,5.978229e-002,-3.979821e-001
2.936000000000000e+000,5.938525e-002,-3.960971e-001
2.937000000000000e+000,5.899010e-002,-3.942195e-001
2.938000000000000e+000,5.859682e-002,-3.923494e-001
2.939000000000000e+000,5.820540e-002,-3.904887e-001
2.940000000000000e+000,5.781584e-002,-3.886353e-001
2.941000000000000e+000,5.742813e-002,-3.867894e-001
2.942000000000000e+000,5.704226e-002,-3.849510e-001
2.943000000000000e+000,5.665823e-002,-3.831200e-001
2.944000000000000e+000,5.627602e-002,-3.812984e-001
2.945000000000000e+000,5.589563e-002,-3.794841e-001
2.946000000000000e+000,5.551705e-002,-3.776755e-001
2.947000000000000e+000,5.514028e-002,-3.758725e-001
2.948000000000000e+000,5.476531e-002,-3.740806e-001
2.949000000000000e+000,5.439212e-002,-3.722962e-001
2.950000000000000e+000,5.402071e-002,-3.705155e-001
2.951000000000000e+000,5.365109e-002,-3.687441e-001
2.952000000000000e+000,5.328323e-002,-3.669802e-001
2.953000000000000e+000,5.291713e-002,-3.652237e-001
2.954000000000000e+000,5.255278e-002,-3.634747e-001
2.955000000000000e+000,5.219018e-002,-3.617294e-001
2.956000000000000e+000,5.182932e-002,-3.599934e-001
2.957000000000000e+000,5.147019e-002,-3.582649e-001
2.958000000000000e+000,5.111279e-002,-3.565419e-001
2.959000000000000e+000,5.075711e-002,-3.548283e-001
2.960000000000000e+000,5.040313e-002,-3.531203e-001
2.961000000000000e+000,5.005087e-002,-3.514159e-001
2.962000000000000e+000,4.970030e-002,-3.497209e-001
2.963000000000000e+000,4.935142e-002,-3.480334e-001
2.964000000000000e+000,4.900423e-002,-3.463514e-001
2.965000000000000e+000,4.865872e-002,-3.446750e-001
2.966000000000000e+000,4.831488e-002,-3.430061e-001
2.967000000000000e+000,4.797271e-002,-3.413446e-001
2.968000000000000e+000,4.763220e-002,-3.396887e-001
2.969000000000000e+000,4.729333e-002,-3.380403e-001
2.970000000000000e+000,4.695611e-002,-3.363956e-001
2.971000000000000e+000,4.662054e-002,-3.347583e-001
2.972000000000000e+000,4.628660e-002,-3.331285e-001
2.973000000000000e+000,4.595428e-002,-3.315043e-001
2.974000000000000e+000,4.562359e-002,-3.298875e-001
2.975000000000000e+000,4.529451e-002,-3.282744e-001
2.976000000000000e+000,4.496704e-002,-3.266670e-001
2.977000000000000e+000,4.464117e-002,-3.250688e-001
2.978000000000000e+000,4.431690e-002,-3.234763e-001
2.979000000000000e+000,4.399422e-002,-3.218893e-001
2.980000000000000e+000,4.367312e-002,-3.203060e-001
2.981000000000000e+000,4.335361e-002,-3.187303e-001
2.982000000000000e+000,4.303566e-002,-3.171619e-001
2.983000000000000e+000,4.271929e-002,-3.155973e-001
2.984000000000000e+000,4.240447e-002,-3.140382e-001
2.985000000000000e+000,4.209121e-002,-3.124867e-001
2.986000000000000e+000,4.177950e-002,-3.109407e-001
2.987000000000000e+000,4.146933e-002,-3.093984e-001
2.988000000000000e+000,4.116070e-002,-3.078636e-001
2.989000000000000e+000,4.085360e-002,-3.063362e-001
2.990000000000000e+000,4.054803e-002,-3.048107e-001
2.991000000000000e+000,4.024398e-002,-3.032926e-001
2.992000000000000e+000,3.994144e-002,-3.017820e-001
2.993000000000000e+000,3.964042e-002,-3.002733e-001
2.994000000000000e+000,3.934089e-002,-2.987701e-001
2.995000000000000e+000,3.904288e-002,-2.972744e-001
2.996000000000000e+000,3.874635e-002,-2.957843e-001
2.997000000000000e+000,3.845131e-002,-2.942998e-001
2.998000000000000e+000,3.815775e-002,-2.928190e-001
2.999000000000000e+000,3.786567e-002,-2.913438e-001
3.000000000000000e+000,3.757506e-002,-2.898760e-001
3.001000000000000e+000,3.728592e-002,-2.884101e-001
3.002000000000000e+000,3.699824e-002,-2.869517e-001
3.003000000000000e+000,3.671201e-002,-2.854988e-001
3.004000000000000e+000,3.642724e-002,-2.840497e-001
3.005000000000000e+000,3.614391e-002,-2.826061e-001
3.006000000000000e+000,3.586203e-002,-2.811681e-001
3.007000000000000e+000,3.558158e-002,-2.797358e-001
3.008000000000000e+000,3.530256e-002,-2.783071e-001
3.009000000000000e+000,3.502496e-002,-2.768822e-001
3.010000000000000e+000,3.474879e-002,-2.754647e-001
3.011000000000000e+000,3.447403e-002,-2.740528e-001
3.012000000000000e+000,3.420069e-002,-2.726447e-001
3.013000000000000e+000,3.392874e-002,-2.712402e-001
3.014000000000000e+000,3.365821e-002,-2.698414e-001
3.015000000000000e+000,3.338906e-002,-2.684500e-001
3.016000000000000e+000,3.312131e-002,-2.670605e-001
3.017000000000000e+000,3.285494e-002,-2.656747e-001
3.018000000000000e+000,3.258996e-002,-2.642963e-001
3.019000000000000e+000,3.232635e-002,-2.629235e-001
3.020000000000000e+000,3.206411e-002,-2.615526e-001
3.021000000000000e+000,3.180324e-002,-2.601873e-001
3.022000000000000e+000,3.154374e-002,-2.588276e-001
3.023000000000000e+000,3.128559e-002,-2.574706e-001
3.024000000000000e+000,3.102879e-002,-2.561202e-001
3.025000000000000e+000,3.077335e-002,-2.547735e-001
3.026000000000000e+000,3.051925e-002,-2.534315e-001
3.027000000000000e+000,3.026648e-002,-2.520951e-001
3.028000000000000e+000,3.001506e-002,-2.507614e-001
3.029000000000000e+000,2.976496e-002,-2.494324e-001
3.030000000000000e+000,2.951619e-002,-2.481090e-001
3.031000000000000e+000,2.926874e-002,-2.467893e-001
3.032000000000000e+000,2.902261e-002,-2.454743e-001
3.033000000000000e+000,2.877779e-002,-2.441639e-001
3.034000000000000e+000,2.853429e-002,-2.428573e-001
3.035000000000000e+000,2.829208e-002,-2.415543e-001
3.036000000000000e+000,2.805118e-002,-2.402570e-001
3.037000000000000e+000,2.781157e-002,-2.389643e-001
3.038000000000000e+000,2.757325e-002,-2.376745e-001
3.039000000000000e+000,2.733622e-002,-2.363892e-001
3.040000000000000e+000,2.710047e-002,-2.351087e-001
3.041000000000000e+000,2.686600e-002,-2.338327e-001
3.042000000000000e+000,2.663280e-002,-2.325606e-001
3.043000000000000e+000,2.640088e-002,-2.312921e-001
3.044000000000000e+000,2.617022e-002,-2.300274e-001
3.045000000000000e+000,2.594082e-002,-2.287673e-001
3.046000000000000e+000,2.571269e-002,-2.275119e-001
3.047000000000000e+000,2.548580e-002,-2.262602e-001
3.048000000000000e+000,2.526017e-002,-2.250131e-001
3.049000000000000e+000,2.503577e-002,-2.237689e-001
3.050000000000000e+000,2.481263e-002,-2.225284e-001
3.051000000000000e+000,2.459072e-002,-2.212934e-001
3.052000000000000e+000,2.437004e-002,-2.200622e-001
3.053000000000000e+000,2.415059e-002,-2.188338e-001
3.054000000000000e+000,2.393237e-002,-2.176100e-001
3.055000000000000e+000,2.371537e-002,-2.163900e-001
3.056000000000000e+000,2.349959e-002,-2.151737e-001
3.057000000000000e+000,2.328503e-002,-2.139611e-001
3.058000000000000e+000,2.307167e-002,-2.127523e-001
3.059000000000000e+000,2.285952e-002,-2.115490e-001
3.060000000000000e+000,2.264857e-002,-2.103476e-001
3.061000000000000e+000,2.243883e-002,-2.091499e-001
3.062000000000000e+000,2.223027e-002,-2.079578e-001
3.063000000000000e+000,2.202291e-002,-2.067676e-001
3.064000000000000e+000,2.181674e-002,-2.055820e-001
3.065000000000000e+000,2.161175e-002,-2.044002e-001
3.066000000000000e+000,2.140794e-002,-2.032211e-001
3.067000000000000e+000,2.120530e-002,-2.020467e-001
3.068000000000000e+000,2.100384e-002,-2.008751e-001
3.069000000000000e+000,2.080355e-002,-1.997082e-001
3.070000000000000e+000,2.060443e-002,-1.985440e-001
3.071000000000000e+000,2.040647e-002,-1.973836e-001
3.072000000000000e+000,2.020966e-002,-1.962269e-001
3.073000000000000e+000,2.001401e-002,-1.950739e-001
3.074000000000000e+000,1.981951e-002,-1.939246e-001
3.075000000000000e+000,1.962616e-002,-1.927782e-001
3.076000000000000e+000,1.943396e-002,-1.916355e-001
3.077000000000000e+000,1.924289e-002,-1.904964e-001
3.078000000000000e+000,1.905296e-002,-1.893612e-001
3.079000000000000e+000,1.886417e-002,-1.882287e-001
3.080000000000000e+000,1.867651e-002,-1.870990e-001
3.081000000000000e+000,1.848997e-002,-1.859739e-001
3.082000000000000e+000,1.830456e-002,-1.848526e-001
3.083000000000000e+000,1.812027e-002,-1.837341e-001
3.084000000000000e+000,1.793709e-002,-1.826184e-001
3.085000000000000e+000,1.775503e-002,-1.815064e-001
3.086000000000000e+000,1.757408e-002,-1.803981e-001
3.087000000000000e+000,1.739423e-002,-1.792926e-001
